Time,Basis %,Action,PnL,Cash Balance
2024-03-21 16:00:00.000,0.0030262638016297794,Hold,0.0,611.7814854952069
2024-03-22 00:00:00.000,0.004277788612183475,Hold,0.0,611.7814854952069
2024-03-22 08:00:00.000,-0.00561937564418253,TRADE MARK_GT_SPOT,-3.205547209483345,607.6582660574807
2024-03-23 08:00:00.000,-0.001462818979544818,Hold,0.0,607.6582660574807
2024-03-23 16:00:00.000,0.007728842282536342,TRADE SPOT_GT_MARK,-9.437300308180523,597.3094783502139
2024-03-24 16:00:00.000,-0.006989528121793132,TRADE MARK_GT_SPOT,-6.931181730611331,589.4823324020772
2024-03-25 16:00:00.000,0.0035410455962717425,Hold,0.0,589.4823324020772
2024-03-26 00:00:00.000,-0.001084514901349247,Hold,0.0,589.4823324020772
2024-03-26 08:00:00.000,0.0023164736413422266,Hold,0.0,589.4823324020772
2024-03-26 16:00:00.000,-0.008606196559041534,TRADE MARK_GT_SPOT,-7.771148130194459,580.8269607732797
2024-03-27 16:00:00.000,0.004797527583617311,Hold,0.0,580.8269607732797
2024-03-28 00:00:00.000,0.002865352435779687,Hold,0.0,580.8269607732797
2024-03-28 08:00:00.000,0.0018277624362231341,Hold,0.0,580.8269607732797
2024-03-28 16:00:00.000,-0.008845338496002445,TRADE MARK_GT_SPOT,-5.529393162441367,574.4263271696784
2024-03-29 16:00:00.001,0.0,Hold,0.0,574.4263271696784
2024-03-30 00:00:00.000,-4.841383697801762e-05,Hold,0.0,574.4263271696784
2024-03-30 08:00:00.000,0.00016022065571542313,Hold,0.0,574.4263271696784
2024-03-30 16:00:00.004,0.0,Hold,0.0,574.4263271696784
2024-03-31 00:00:00.000,0.0030396885517849697,Hold,0.0,574.4263271696784
2024-03-31 08:00:00.000,-0.0018230723251644583,Hold,0.0,574.4263271696784
2024-03-31 16:00:00.000,0.0002456391947633899,Hold,0.0,574.4263271696784
2024-04-01 00:00:00.000,-0.0032611479004497302,Hold,0.0,574.4263271696784
2024-04-01 08:00:00.000,-0.0037521992072477653,Hold,0.0,574.4263271696784
2024-04-01 16:00:00.001,0.0,Hold,0.0,574.4263271696784
2024-04-02 00:00:00.003,0.0,Hold,0.0,574.4263271696784
2024-04-02 08:00:00.000,-0.0041691393341971,Hold,0.0,574.4263271696784
2024-04-02 16:00:00.000,0.00964162275457785,TRADE SPOT_GT_MARK,-3.5026196163920895,570.0620680625318
2024-04-03 16:00:00.000,0.004711473520911773,Hold,0.0,570.0620680625318
2024-04-04 00:00:00.000,0.005391624426743818,TRADE SPOT_GT_MARK,-2.780318389282581,566.4266565711555
2024-04-05 00:00:00.000,0.0017074421143922869,Hold,0.0,566.4266565711555
2024-04-05 08:00:00.000,0.0036486312011356054,Hold,0.0,566.4266565711555
2024-04-05 16:00:00.000,-0.004067948863492498,Hold,0.0,566.4266565711555
2024-04-06 00:00:00.000,0.001015783975893012,Hold,0.0,566.4266565711555
2024-04-06 08:00:00.000,-0.00038022623608080237,Hold,0.0,566.4266565711555
2024-04-06 16:00:00.000,0.0002654831188544069,Hold,0.0,566.4266565711555
2024-04-07 00:00:00.000,0.001071532650512145,Hold,0.0,566.4266565711555
2024-04-07 08:00:00.000,0.0015545511275981616,Hold,0.0,566.4266565711555
2024-04-07 16:00:00.000,0.007318290615064009,TRADE SPOT_GT_MARK,-5.166063464893545,560.4109531214052
2024-04-08 16:00:00.000,-0.0008070800012823258,Hold,0.0,560.4109531214052
2024-04-09 00:00:00.000,-0.0030245033638340575,Hold,0.0,560.4109531214052
2024-04-09 08:00:00.000,0.0015902125403953926,Hold,0.0,560.4109531214052
2024-04-09 16:00:00.000,-0.009761774247229228,TRADE MARK_GT_SPOT,-12.949905612219583,546.6204310795035
2024-04-10 16:00:00.000,0.012201438848920863,TRADE SPOT_GT_MARK,-7.050266216839406,538.7502342160449
2024-04-11 16:00:00.000,0.0005140548068981504,Hold,0.0,538.7502342160449
2024-04-12 00:00:00.000,0.004112706917321898,Hold,0.0,538.7502342160449
2024-04-12 08:00:00.001,0.0,Hold,0.0,538.7502342160449
2024-04-12 16:00:00.000,-0.006437734215333155,TRADE MARK_GT_SPOT,-2.3051022784639135,535.6370065862569
2024-04-13 16:00:00.000,-0.0037768380249722767,Hold,0.0,535.6370065862569
2024-04-14 00:00:00.000,-0.004882907859288047,Hold,0.0,535.6370065862569
2024-04-14 08:00:00.000,0.0005500124122374223,Hold,0.0,535.6370065862569
2024-04-14 16:00:00.000,0.0038500056305954948,Hold,0.0,535.6370065862569
2024-04-15 00:00:00.000,-0.002872459656933369,Hold,0.0,535.6370065862569
2024-04-15 08:00:00.001,0.0,Hold,0.0,535.6370065862569
2024-04-15 16:00:00.000,-0.007038188356692342,TRADE MARK_GT_SPOT,-12.426067403006098,522.4074836733714
2024-04-16 16:00:00.000,0.015132893039953244,TRADE SPOT_GT_MARK,-9.250855234355717,512.3730172135056
2024-04-17 16:00:00.000,-0.0012334766874962035,Hold,0.0,512.3730172135056
2024-04-18 00:00:00.001,0.0,Hold,0.0,512.3730172135056
2024-04-18 08:00:00.000,0.0026555411755805444,Hold,0.0,512.3730172135056
2024-04-18 16:00:00.000,0.000335553991455645,Hold,0.0,512.3730172135056
2024-04-19 00:00:00.000,-0.012227589058265275,TRADE MARK_GT_SPOT,-3.8375211705631624,507.7669365171222
2024-04-20 00:00:00.000,-0.005951499980061261,TRADE MARK_GT_SPOT,-2.382943775295058,504.6223423370514
2024-04-21 00:00:00.000,-0.002870131068446808,Hold,0.0,504.6223423370514
2024-04-21 08:00:00.000,-0.0031329153992271175,Hold,0.0,504.6223423370514
2024-04-21 16:00:00.000,-0.006839651401854817,TRADE MARK_GT_SPOT,-5.3946626499780095,498.4707461735678
2024-04-22 16:00:00.000,0.0025203035368747775,Hold,0.0,498.4707461735678
2024-04-23 00:00:00.000,0.0033599514147341805,Hold,0.0,498.4707461735678
2024-04-23 08:00:00.000,0.0015867988963842669,Hold,0.0,498.4707461735678
2024-04-23 16:00:00.000,0.005198108209822926,TRADE SPOT_GT_MARK,-1.5389605146197893,496.1840795396877
2024-04-24 16:00:00.000,0.0033643013673261522,Hold,0.0,496.1840795396877
2024-04-25 00:00:00.000,0.004877270911322873,Hold,0.0,496.1840795396877
2024-04-25 08:00:00.000,-0.0003349555691288912,Hold,0.0,496.1840795396877
2024-04-25 16:00:00.001,0.0,Hold,0.0,496.1840795396877
2024-04-26 00:00:00.000,-0.0023118778771154297,Hold,0.0,496.1840795396877
2024-04-26 08:00:00.000,0.002569377061905686,Hold,0.0,496.1840795396877
2024-04-26 16:00:00.000,0.003515569838512571,Hold,0.0,496.1840795396877
2024-04-27 00:00:00.000,-0.008610206801020386,TRADE MARK_GT_SPOT,-6.688876469794859,488.7509269505833
2024-04-28 00:00:00.000,0.0037155414069007906,Hold,0.0,488.7509269505833
2024-04-28 08:00:00.001,0.0,Hold,0.0,488.7509269505833
2024-04-28 16:00:00.001,0.0,Hold,0.0,488.7509269505833
2024-04-29 00:00:00.001,0.0,Hold,0.0,488.7509269505833
2024-04-29 08:00:00.000,0.000557939969870849,Hold,0.0,488.7509269505833
2024-04-29 16:00:00.000,-0.0035292142716543623,Hold,0.0,488.7509269505833
2024-04-30 00:00:00.000,0.011762707129297044,TRADE SPOT_GT_MARK,-9.093711355629772,478.92408920452766
2024-05-01 00:00:00.000,-0.006032977443606531,TRADE MARK_GT_SPOT,0.3316979492520656,478.53740101997295
2024-05-02 00:00:00.000,-0.008211190644220953,TRADE MARK_GT_SPOT,-4.443547464690394,473.3760474537526
2024-05-03 00:00:00.000,-0.0005496633711553298,Hold,0.0,473.3760474537526
2024-05-03 08:00:00.000,0.0011800562557079996,Hold,0.0,473.3760474537526
2024-05-03 16:00:00.000,0.0001214292859228109,Hold,0.0,473.3760474537526
2024-05-04 00:00:00.000,0.0031661456675457804,Hold,0.0,473.3760474537526
2024-05-04 08:00:00.000,0.003118224155906412,Hold,0.0,473.3760474537526
2024-05-04 16:00:00.001,0.0,Hold,0.0,473.3760474537526
2024-05-05 00:00:00.000,-0.005869018746323424,TRADE MARK_GT_SPOT,-4.8290457981102195,467.8369375844618
2024-05-06 00:00:00.000,0.003142731588423307,Hold,0.0,467.8369375844618
2024-05-06 08:00:00.000,0.009305192449876485,TRADE SPOT_GT_MARK,-0.8012228773608104,466.33395930072425
2024-05-07 08:00:00.000,0.008925962376229913,TRADE SPOT_GT_MARK,-3.3193326982709337,462.3151256635022
2024-05-08 08:00:00.000,0.0031100107589474408,Hold,0.0,462.3151256635022
2024-05-08 16:00:00.000,0.003282037911936139,Hold,0.0,462.3151256635022
2024-05-09 00:00:00.000,0.004107429425081427,Hold,0.0,462.3151256635022
2024-05-09 08:00:00.000,0.0018691893655194674,Hold,0.0,462.3151256635022
2024-05-09 16:00:00.000,-0.004272053077596035,Hold,0.0,462.3151256635022
2024-05-10 00:00:00.000,-0.0030803270426680227,Hold,0.0,462.3151256635022
2024-05-10 08:00:00.001,0.0,Hold,0.0,462.3151256635022
2024-05-10 16:00:00.000,0.0031052107086213874,Hold,0.0,462.3151256635022
2024-05-11 00:00:00.000,0.00027832111604491114,Hold,0.0,462.3151256635022
2024-05-11 08:00:00.000,-0.002978620335910481,Hold,0.0,462.3151256635022
2024-05-11 16:00:00.000,0.0011203372186064033,Hold,0.0,462.3151256635022
2024-05-12 00:00:00.000,0.0032093541933155743,Hold,0.0,462.3151256635022
2024-05-12 08:00:00.000,0.004579363429662614,Hold,0.0,462.3151256635022
2024-05-12 16:00:00.000,-0.0003949678198216989,Hold,0.0,462.3151256635022
2024-05-13 00:00:00.000,0.0014873305416149031,Hold,0.0,462.3151256635022
2024-05-13 08:00:00.000,0.007552724495030738,TRADE SPOT_GT_MARK,-4.8799127114348115,456.7417402635721
2024-05-14 08:00:00.000,-0.0017159889448926326,Hold,0.0,456.7417402635721
2024-05-14 16:00:00.000,-0.0046877996416590855,Hold,0.0,456.7417402635721
2024-05-15 00:00:00.000,-0.0013957080553107302,Hold,0.0,456.7417402635721
2024-05-15 08:00:00.000,-0.00011087239842100033,Hold,0.0,456.7417402635721
2024-05-15 16:00:00.003,0.0,Hold,0.0,456.7417402635721
2024-05-16 00:00:00.000,-0.001970880761123459,Hold,0.0,456.7417402635721
2024-05-16 08:00:00.000,0.0026680476842733487,Hold,0.0,456.7417402635721
2024-05-16 16:00:00.000,-0.00986889352926002,TRADE MARK_GT_SPOT,-3.1316095547285596,452.92501809844816
2024-05-17 16:00:00.000,-0.004222471869486318,Hold,0.0,452.92501809844816
2024-05-18 00:00:00.000,-0.002193507251210493,Hold,0.0,452.92501809844816
2024-05-18 08:00:00.000,0.0021437440910526896,Hold,0.0,452.92501809844816
2024-05-18 16:00:00.001,0.0,Hold,0.0,452.92501809844816
2024-05-19 00:00:00.000,-5.186339808687081e-05,Hold,0.0,452.92501809844816
2024-05-19 08:00:00.000,-0.0023776191249822464,Hold,0.0,452.92501809844816
2024-05-19 16:00:00.000,-0.0032238496651992386,Hold,0.0,452.92501809844816
2024-05-20 00:00:00.000,0.0033016239359952796,Hold,0.0,452.92501809844816
2024-05-20 08:00:00.000,-0.0006141926977921029,Hold,0.0,452.92501809844816
2024-05-20 16:00:00.000,0.011476779839173076,TRADE SPOT_GT_MARK,-6.974485731531944,445.2711448397685
2024-05-21 16:00:00.000,-0.0027755916164127984,Hold,0.0,445.2711448397685
2024-05-22 00:00:00.000,-0.0003435538585920205,Hold,0.0,445.2711448397685
2024-05-22 08:00:00.001,0.0,Hold,0.0,445.2711448397685
2024-05-22 16:00:00.000,-0.003305145900861504,Hold,0.0,445.2711448397685
2024-05-23 00:00:00.000,0.004733969776320177,Hold,0.0,445.2711448397685
2024-05-23 08:00:00.000,-0.0007190622085670799,Hold,0.0,445.2711448397685
2024-05-23 16:00:00.000,-0.0034416165188156287,Hold,0.0,445.2711448397685
2024-05-24 00:00:00.000,-0.0017390791723162176,Hold,0.0,445.2711448397685
2024-05-24 08:00:00.000,0.0007156760697808976,Hold,0.0,445.2711448397685
2024-05-24 16:00:00.001,0.0,Hold,0.0,445.2711448397685
2024-05-25 00:00:00.003,0.0,Hold,0.0,445.2711448397685
2024-05-25 08:00:00.000,0.002106518184889496,Hold,0.0,445.2711448397685
2024-05-25 16:00:00.000,9.263740752015403e-05,Hold,0.0,445.2711448397685
2024-05-26 00:00:00.000,-0.0019228281167215256,Hold,0.0,445.2711448397685
2024-05-26 08:00:00.000,-0.0027019824804189823,Hold,0.0,445.2711448397685
2024-05-26 16:00:00.000,-0.000262889368366948,Hold,0.0,445.2711448397685
2024-05-27 00:00:00.000,0.004915052435779506,Hold,0.0,445.2711448397685
2024-05-27 08:00:00.000,-6.120307764043323e-05,Hold,0.0,445.2711448397685
2024-05-27 16:00:00.000,-0.003232269906367062,Hold,0.0,445.2711448397685
2024-05-28 00:00:00.000,-0.0005346120588819402,Hold,0.0,445.2711448397685
2024-05-28 08:00:00.000,0.007637229654669885,TRADE SPOT_GT_MARK,-4.024264835401148,440.5789732871077
2024-05-29 08:00:00.000,-0.0005228928809215804,Hold,0.0,440.5789732871077
2024-05-29 16:00:00.000,0.0031275173865275593,Hold,0.0,440.5789732871077
