Time,Spot Price,Perp Price,Funding Rate,Basis %,Position,Hold Period,Action,PnL,Cash Balance
2024-01-27 00:00:00,41785.94,41800.9,0.0001,-0.0003580151601232167,Cash,0,EXIT after 1 steps,-13.813972107761028,913.4974044362885
2024-01-27 08:00:00,41470.01,41699.9,0.0001,-0.00554352410332188,Cash,0,,0.0,913.4974044362885
2024-01-27 16:00:00,41810.18,41792.0,5.219e-05,0.00043482233274289397,Cash,0,,0.0,913.4974044362885
2024-01-28 08:00:00,42491.1,42391.65783558,0.0001,0.0023403057209626823,Cash,0,,0.0,913.4974044362885
2024-01-28 16:00:00,42312.34,42267.5,0.0001,0.0010597381284040664,Cash,0,,0.0,913.4974044362885
2024-01-29 00:00:00,41971.42,42031.19107228,0.0001,-0.0014240898277924328,Cash,0,,0.0,913.4974044362885
2024-01-29 08:00:00,42122.85,42055.20830299,0.0001,0.0016058195732244205,Cash,0,,0.0,913.4974044362885
2024-01-29 16:00:00,43200.0,42630.9347969,0.0001,0.013172805627314793,spot_gt_mark,0,ENTER SPOT_GT_MARK,0.0,912.1271583296341
2024-01-30 00:00:00,43162.02,43294.1,0.0001,-0.0030600977433401346,spot_gt_mark,1,,0.09014640806865928,912.1271583296341
2024-01-30 08:00:00,43432.1,43354.77136994,0.0001,0.0017804487938644727,Cash,0,EXIT after 2 steps,-11.684385291934193,900.4427730376999
2024-01-30 16:00:00,43499.03,43371.36705658,0.0001,0.002934845752192644,Cash,0,,0.0,900.4427730376999
2024-01-31 08:00:00,42978.01,43030.4261378,0.0001,-0.0012196036484704382,Cash,0,,0.0,900.4427730376999
2024-01-31 16:00:00,43474.81,43338.60853214,0.0001,0.003132882417657382,Cash,0,,0.0,900.4427730376999
2024-02-01 00:00:00,42474.95,42552.42412971,0.0001,-0.0018239957836325763,Cash,0,,0.0,900.4427730376999
2024-02-01 08:00:00,42244.54,42152.63909634,0.0001,0.002175450452531941,Cash,0,,0.0,900.4427730376999
2024-02-02 00:00:00,43174.41,43061.91433424,0.0001,0.0026056097989527838,Cash,0,,0.0,900.4427730376999
2024-02-02 08:00:00,43015.99,43064.43315211,0.0001,-0.0011261661561202017,Cash,0,,0.0,900.4427730376999
2024-02-02 16:00:00,43216.36,43207.20398942,0.0001,0.0002118644554979121,Cash,0,,0.0,900.4427730376999
2024-02-03 00:00:00,43229.07,43164.6,7.645e-05,0.0014913575517586004,Cash,0,,0.0,900.4427730376999
2024-02-03 08:00:00,43016.79,43018.6,1.47e-05,-4.207659381366373e-05,Cash,0,,0.0,900.4427730376999
2024-02-03 16:00:00,43095.04,43090.73475042,6.306e-05,9.990127819814615e-05,Cash,0,,0.0,900.4427730376999
2024-02-04 00:00:00,43008.15,42987.9,0.0001,0.0004708409917655142,Cash,0,,0.0,900.4427730376999
2024-02-04 08:00:00,42795.25,42810.0,0.0001,-0.0003446644195325416,Cash,0,,0.0,900.4427730376999
2024-02-04 16:00:00,42913.16,42910.0,0.0001,7.36370847545017e-05,Cash,0,,0.0,900.4427730376999
2024-02-05 00:00:00,42360.96,42547.59837025,-2.088e-05,-0.004405905112868133,Cash,0,,0.0,900.4427730376999
2024-02-05 08:00:00,43033.53,43044.1,0.0001,-0.0002456224251182673,Cash,0,,0.0,900.4427730376999
2024-02-05 16:00:00,42741.69,42600.1,0.0001,0.0033126907242087005,Cash,0,,0.0,900.4427730376999
2024-02-06 00:00:00,42600.34,42651.9,0.0001,-0.0012103189786749344,Cash,0,,0.0,900.4427730376999
2024-02-06 08:00:00,43069.02,42840.5718487,0.0001,0.005304233792642581,Cash,0,,0.0,900.4427730376999
2024-02-06 16:00:00,43165.46,43212.29030338,0.0001,-0.0010849022199694825,Cash,0,,0.0,900.4427730376999
2024-02-07 00:00:00,43096.47,43072.36457131,0.0001,0.0005593364999500763,Cash,0,,0.0,900.4427730376999
2024-02-07 08:00:00,42942.83,42861.30748293,3.216e-05,0.0018983964743357526,Cash,0,,0.0,900.4427730376999
2024-02-07 16:00:00,43240.71,43030.0,0.0001,0.004872954213749014,Cash,0,,0.0,900.4427730376999
2024-02-08 00:00:00,44676.01,44341.0,0.0001,0.007498655318592731,Cash,0,,0.0,900.4427730376999
2024-02-08 08:00:00,44718.33,44504.937399,0.0001,0.004771926880990402,Cash,0,,0.0,900.4427730376999
2024-02-08 16:00:00,45066.01,45454.91000495,0.0001,-0.008629563721083705,Cash,0,,0.0,900.4427730376999
2024-02-09 00:00:00,45289.1,45309.12004473,0.0001,-0.0004420499574953189,Cash,0,,0.0,900.4427730376999
2024-02-09 08:00:00,46639.99,46212.98317279,0.0001,0.009155379904884116,Cash,0,,0.0,900.4427730376999
2024-02-09 16:00:00,47275.88,47160.0,0.0001,0.002451144219843129,Cash,0,,0.0,900.4427730376999
2024-02-10 00:00:00,47088.0,47142.9,0.0001,-0.0011659021406728138,Cash,0,,0.0,900.4427730376999
2024-02-10 08:00:00,47087.7,47170.9,0.0001,-0.0017669157763068567,Cash,0,,0.0,900.4427730376999
2024-02-10 16:00:00,47250.0,47363.5,4.031e-05,-0.002402116402116402,Cash,0,,0.0,900.4427730376999
2024-02-11 00:00:00,47732.43,47763.0,0.0001,-0.0006404450810486645,Cash,0,,0.0,900.4427730376999
2024-02-11 08:00:00,48140.0,48198.15357064,0.0001,-0.0012080093610303847,Cash,0,,0.0,900.4427730376999
2024-02-11 16:00:00,48104.01,48179.55998813,0.0001,-0.0015705548899145492,Cash,0,,0.0,900.4427730376999
2024-02-12 00:00:00,48604.0,48329.723687,0.0001,0.0056430810838614546,Cash,0,,0.0,900.4427730376999
2024-02-12 08:00:00,48114.01,48234.7,0.0001,-0.002508416987068736,Cash,0,,0.0,900.4427730376999
2024-02-12 16:00:00,49582.33,49984.16572668,0.00010677,-0.008104413945048593,Cash,0,,0.0,900.4427730376999
2024-02-13 00:00:00,50101.7,49965.17868378,0.0001,0.0027248839105258773,Cash,0,,0.0,900.4427730376999
2024-02-13 08:00:00,50117.98,50040.0,0.0001,0.0015559286308028217,Cash,0,,0.0,900.4427730376999
2024-02-13 16:00:00,48477.07,48767.9,0.00011406,-0.005999331230208463,Cash,0,,0.0,900.4427730376999
2024-02-14 00:00:00,49482.81,49741.9,0.0001,-0.005235959720153399,Cash,0,,0.0,900.4427730376999
2024-02-14 08:00:00,50758.0,49889.9,0.0001,0.017102722723511536,spot_gt_mark,0,ENTER SPOT_GT_MARK,0.0,899.0921088781433
2024-02-14 16:00:00,51581.35,51648.2,0.00024137,-0.0012960110582603702,Cash,0,EXIT after 1 steps,-17.74577668271378,881.3463321954296
2024-02-15 00:00:00,52321.2,51853.55120818,0.0001,0.008938036433032882,Cash,0,,0.0,881.3463321954296
2024-02-15 08:00:00,51934.01,51842.73307405,0.00013511,0.001757555905080419,Cash,0,,0.0,881.3463321954296
2024-02-15 16:00:00,52265.32,51988.75907055,0.0001,0.0052914806500754755,Cash,0,,0.0,881.3463321954296
2024-02-16 00:00:00,51914.08,51970.31665994,0.00031009,-0.0010832641152457576,Cash,0,,0.0,881.3463321954296
2024-02-16 08:00:00,51829.3,51819.9,0.00045448,0.00018136459492992295,Cash,0,,0.0,881.3463321954296
2024-02-16 16:00:00,52041.1,51946.940153,0.00041647,0.0018093362169515125,Cash,0,,0.0,881.3463321954296
2024-02-17 00:00:00,52003.8,52188.3,0.0001,-0.0035478176594787303,Cash,0,,0.0,881.3463321954296
2024-02-17 08:00:00,51740.01,51965.1,0.0001,-0.0043504050347109805,Cash,0,,0.0,881.3463321954296
2024-02-17 16:00:00,50951.25,51045.52508049,0.00016663,-0.0018502996587914683,Cash,0,,0.0,881.3463321954296
2024-02-18 00:00:00,51676.95,51697.7,0.00030994,-0.0004015329852090729,Cash,0,,0.0,881.3463321954296
2024-02-18 08:00:00,51790.01,51710.14297833,0.00029854,0.0015421318063079106,Cash,0,,0.0,881.3463321954296
2024-02-18 16:00:00,51835.57,51827.11909633,0.00030878,0.0001630329071330069,Cash,0,,0.0,881.3463321954296
2024-02-19 00:00:00,52183.72,52177.23725443,0.0003136,0.0001242292724627466,Cash,0,,0.0,881.3463321954296
2024-02-19 08:00:00,52098.5,52456.1,0.00041467,-0.00686392122613892,Cash,0,,0.0,881.3463321954296
2024-02-19 16:00:00,51775.76,52152.05202394,0.00028146,-0.007267725745406678,Cash,0,,0.0,881.3463321954296
2024-02-20 00:00:00,51641.82,51805.50406332,0.0001,-0.003169602917170565,Cash,0,,0.0,881.3463321954296
2024-02-20 08:00:00,51776.8,51871.2,0.0003272,-0.0018232103953893283,Cash,0,,0.0,881.3463321954296
2024-02-20 16:00:00,51396.33,51705.38589647,0.00020029,-0.0060131899781559455,Cash,0,,0.0,881.3463321954296
2024-02-21 00:00:00,52174.2,52318.1,0.00018931,-0.0027580681639584595,Cash,0,,0.0,881.3463321954296
2024-02-21 08:00:00,51667.84,51581.9,0.0001,0.0016633170653155822,Cash,0,,0.0,881.3463321954296
2024-02-21 16:00:00,51346.39,51172.0,0.0001,0.003396343929923787,Cash,0,,0.0,881.3463321954296
2024-02-22 00:00:00,51532.57,51896.0,0.00042188,-0.007052433053503838,Cash,0,,0.0,881.3463321954296
2024-02-22 08:00:00,51888.52,51842.45044097,0.00038078,0.0008878564859817684,Cash,0,,0.0,881.3463321954296
2024-02-22 16:00:00,51479.09,51610.0,0.00034808,-0.002542974244494289,Cash,0,,0.0,881.3463321954296
2024-02-23 00:00:00,51455.85,51300.0,0.0001,0.003028810135290711,Cash,0,,0.0,881.3463321954296
2024-02-23 08:00:00,50958.54,50939.4,0.0001,0.0003755994579122443,Cash,0,,0.0,881.3463321954296
2024-02-23 16:00:00,51053.07,50940.39492524,0.00018451,0.002207018593788811,Cash,0,,0.0,881.3463321954296
2024-02-24 00:00:00,50889.2,50757.9,0.0001,0.002580115230736495,Cash,0,,0.0,881.3463321954296
2024-02-24 08:00:00,50994.92,51096.0,0.00031843,-0.0019821582228190917,Cash,0,,0.0,881.3463321954296
2024-02-25 00:00:00,51486.86,51585.22760315,0.0001,-0.0019105380120286986,Cash,0,,0.0,881.3463321954296
2024-02-25 08:00:00,51606.36,51760.0,0.00030315,-0.0029771524284991115,Cash,0,,0.0,881.3463321954296
2024-02-25 16:00:00,51378.48,51531.85708338,0.00027482,-0.0029852398003987965,Cash,0,,0.0,881.3463321954296
2024-02-26 00:00:00,51678.9,51759.10777602,0.00030125,-0.001552041084852759,Cash,0,,0.0,881.3463321954296
2024-02-26 08:00:00,51250.16,51310.5,0.00015163,-0.001177362177991181,Cash,0,,0.0,881.3463321954296
2024-02-26 16:00:00,53391.02,52892.17714523,0.0001,0.009343197690735166,Cash,0,,0.0,881.3463321954296
2024-02-27 00:00:00,54554.93,54561.2,0.00015314,-0.00011493003473740684,Cash,0,,0.0,881.3463321954296
2024-02-27 08:00:00,56235.99,56134.1,0.00065947,0.001811829043998326,Cash,0,,0.0,881.3463321954296
2024-02-27 16:00:00,57040.01,56816.04626609,0.00035117,0.003926432234321152,Cash,0,,0.0,881.3463321954296
2024-02-28 00:00:00,57015.34,57113.2,0.00033792,-0.001716380188209008,Cash,0,,0.0,881.3463321954296
2024-02-28 16:00:00,62412.01,61034.02038296,0.00066515,0.022078917455791,spot_gt_mark,0,ENTER SPOT_GT_MARK,0.0,880.0243126971365
2024-02-29 00:00:00,61359.99,62528.90487357,0.00067732,-0.019050115125018762,spot_gt_mark,1,,0.5837734107214453,880.0243126971365
2024-02-29 08:00:00,62785.28,62728.18365044,0.0009403,0.0009093906973099557,Cash,0,EXIT after 2 steps,-19.171780216672822,860.8525324804637
2024-02-29 16:00:00,62171.97,62844.1,0.00070208,-0.010810820374519215,mark_gt_spot,0,ENTER MARK_GT_SPOT,0.0,859.561253681743
2024-03-01 00:00:00,61501.11,61242.79724701,0.00060069,0.004200131558438558,mark_gt_spot,1,,0.5115749627057762,859.561253681743
2024-03-01 08:00:00,61908.62,61472.0,0.00059611,0.007052652764671585,mark_gt_spot,2,,0.5076744261075433,859.561253681743
2024-03-01 16:00:00,61427.38,61338.16515781,0.00047263,0.0014523628093856243,Cash,0,EXIT after 3 steps,-11.287811049717769,848.2734426320252
2024-03-02 00:00:00,62299.99,62466.9,0.0001,-0.002679133656361799,Cash,0,,0.0,848.2734426320252
2024-03-02 08:00:00,61939.64,62136.0,0.00024549,-0.0031701831008381803,Cash,0,,0.0,848.2734426320252
2024-03-03 00:00:00,61736.9,62104.44313671,0.0005423,-0.005953378558204177,Cash,0,,0.0,848.2734426320252
2024-03-03 08:00:00,61597.11,61686.4,0.00057456,-0.001449580994952537,Cash,0,,0.0,848.2734426320252
2024-03-03 16:00:00,62845.15,62230.75209307,0.00049753,0.00977637744408286,Cash,0,,0.0,848.2734426320252
2024-03-04 00:00:00,63459.3,63193.5,0.00041948,0.004188511376583147,Cash,0,,0.0,848.2734426320252
2024-03-04 08:00:00,65241.08,64174.1,0.00040148,0.01635441963866943,spot_gt_mark,0,ENTER SPOT_GT_MARK,0.0,847.0010324680771
2024-03-04 16:00:00,66539.82,66564.2,0.00068712,-0.00036639714384544626,Cash,0,EXIT after 1 steps,-14.914656224744729,832.0863762433324
2024-03-05 00:00:00,68034.01,68363.2,0.0001,-0.004838609395506782,Cash,0,,0.0,832.0863762433324
2024-03-05 16:00:00,65495.98,66872.1,0.00067329,-0.021010755163904753,mark_gt_spot,0,ENTER MARK_GT_SPOT,0.0,830.8382466789675
2024-03-06 00:00:00,63429.18,63800.82058836,0.00016256,-0.005859142249040613,mark_gt_spot,1,,0.1324804470844207,830.8382466789675
2024-03-06 08:00:00,66941.23,66736.6,0.00034982,0.003056860472984887,mark_gt_spot,2,,0.285090489659646,830.8382466789675
2024-03-06 16:00:00,67086.0,66570.77948511,0.00049602,0.007680000520078641,Cash,0,EXIT after 3 steps,-24.376936139430757,806.4613105395367
2024-03-07 00:00:00,66198.31,66167.46693505,0.00040128,0.0004659192198410092,Cash,0,,0.0,806.4613105395367
2024-03-07 08:00:00,66665.41,66458.0,0.00022267,0.0031112086462830348,Cash,0,,0.0,806.4613105395367
2024-03-07 16:00:00,67304.02,67378.0,0.0003552,-0.0010991914004541768,Cash,0,,0.0,806.4613105395367
2024-03-08 00:00:00,67072.65,66989.89187377,0.00019823,0.0012338580066538843,Cash,0,,0.0,806.4613105395367
2024-03-08 08:00:00,67208.55,67408.0,0.00023164,-0.002967628374663597,Cash,0,,0.0,806.4613105395367
2024-03-09 00:00:00,68100.01,68301.5,0.0001,-0.0029587367167788264,Cash,0,,0.0,806.4613105395367
2024-03-09 16:00:00,68104.59,68496.97920548,0.00020042,-0.005761567692867823,Cash,0,,0.0,806.4613105395367
2024-03-10 00:00:00,68343.12,68516.3,0.00020619,-0.002533978548243153,Cash,0,,0.0,806.4613105395367
2024-03-10 08:00:00,69635.35,69533.6,0.00073722,0.0014611831490758643,Cash,0,,0.0,806.4613105395367
2024-03-10 16:00:00,69426.42,69383.9,0.00062035,0.0006124469618338966,Cash,0,,0.0,806.4613105395367
2024-03-11 00:00:00,68095.99,69067.7,0.00038313,-0.014269709567332698,mark_gt_spot,0,ENTER MARK_GT_SPOT,0.0,805.2516185737275
2024-03-11 08:00:00,71190.0,71275.1,0.00107745,-0.0011953926113218967,Cash,0,EXIT after 1 steps,-10.743314457033467,794.508304116694
2024-03-11 16:00:00,72501.1,72111.9,0.00098585,0.005368194413602161,Cash,0,,0.0,794.508304116694
2024-03-12 00:00:00,71988.27,72196.1,0.00047095,-0.002886998117887841,Cash,0,,0.0,794.508304116694
2024-03-12 16:00:00,70507.37,71800.0,0.00073692,-0.018333260764087565,mark_gt_spot,0,ENTER MARK_GT_SPOT,0.0,793.316541660519
2024-03-13 00:00:00,71410.68,71533.1,0.00030843,-0.0017143094002187462,Cash,0,EXIT after 1 steps,-13.894724691914861,779.421816968604
2024-03-13 08:00:00,73433.5,73008.0,0.00055361,0.005794358160784928,Cash,0,,0.0,779.421816968604
2024-03-13 16:00:00,72995.91,72747.87001528,0.0001,0.0033979983908687815,Cash,0,,0.0,779.421816968604
2024-03-14 00:00:00,72842.77,73116.32119681,0.0001,-0.0037553651077517924,Cash,0,,0.0,779.421816968604
2024-03-14 08:00:00,73321.11,73316.9,0.00016743,5.741866155608395e-05,Cash,0,,0.0,779.421816968604
2024-03-15 00:00:00,71910.01,71409.28530338,0.00033098,0.006963212724069836,Cash,0,,0.0,779.421816968604
2024-03-15 08:00:00,67066.26,68443.0,0.00034498,-0.02052805687986784,mark_gt_spot,0,ENTER MARK_GT_SPOT,0.0,778.2526842431512
2024-03-15 16:00:00,67893.77,68176.50437621,0.00017044,-0.004164364067719199,mark_gt_spot,1,,0.1301724666838501,778.2526842431512
2024-03-16 16:00:00,68187.05,68398.0,0.00027708,-0.0030936959437312082,mark_gt_spot,2,,0.21161808888031677,778.2526842431512
2024-03-17 00:00:00,65220.55,65308.24081336,0.00050823,-0.0013445273515785075,Cash,0,EXIT after 3 steps,-15.406237899540033,762.8464463436111
2024-03-17 08:00:00,66521.1,65639.7,0.00042096,0.013249931224829545,spot_gt_mark,0,ENTER SPOT_GT_MARK,0.0,761.7021766740957
2024-03-17 16:00:00,68021.79,67947.8,0.00039807,0.0010877396787116406,Cash,0,EXIT after 1 steps,-10.128969970555868,751.5732067035398
2024-03-18 00:00:00,67301.94,68404.0,0.00010986,-0.016374862299660273,mark_gt_spot,0,ENTER MARK_GT_SPOT,0.0,750.4458468934845
2024-03-18 08:00:00,68035.46,68200.0,0.0002176,-0.002418444734554504,mark_gt_spot,1,,0.16090749175816654,750.4458468934845
2024-03-19 00:00:00,67086.96,67639.8,0.0001,-0.008240647660886653,mark_gt_spot,2,,0.07394645760945154,750.4458468934845
2024-03-19 08:00:00,63464.0,64720.95502329,0.0001,-0.01980579577855162,Cash,0,EXIT after 3 steps,0.7195178581559778,751.1653647516405
2024-03-19 16:00:00,64972.0,64035.5,0.00037318,0.014413901372899095,spot_gt_mark,0,ENTER SPOT_GT_MARK,0.0,750.0386167045131
2024-03-20 00:00:00,63230.02,61944.28811176,0.0001,0.020334200246022373,spot_gt_mark,1,,0.07403381412693727,750.0386167045131
2024-03-20 16:00:00,63103.63,63641.99988579,0.0001,-0.008531520069289226,spot_gt_mark,2,,0.07403381412693727,750.0386167045131
2024-03-21 00:00:00,67656.0,67872.0,0.0001,-0.0031926214969847464,Cash,0,EXIT after 3 steps,-14.425612765042723,735.6130039394703
2024-03-21 08:00:00,67283.55,67032.2,0.0001546,0.003735682793193965,Cash,0,,0.0,735.6130039394703
2024-03-21 16:00:00,66791.93,66589.8,0.00020652,0.0030262638016297794,Cash,0,,0.0,735.6130039394703
2024-03-22 00:00:00,65794.0,65512.54717605,0.0001,0.004277788612183475,Cash,0,,0.0,735.6130039394703
2024-03-22 08:00:00,65858.68,66228.76466235,0.0001,-0.00561937564418253,Cash,0,,0.0,735.6130039394703
