fundingTime,Funding Rate,Position,Funding+Basis P&L,Cash Balance
2024-01-15 08:00:00.000,2.207e-05,ARB,0.022058667051154196,999.5085584927963
2024-01-15 16:00:00.001,0.0001,ARB,0.09995085584927964,999.6085093486456
2024-01-16 00:00:00.000,0.0001,ARB,0.09996085093486456,999.7084701995805
2024-01-16 08:00:00.000,0.0001,ARB,0.09997084701995805,999.8084410466004
2024-01-16 16:00:00.000,0.0001,ARB,0.09998084410466004,999.908421890705
2024-01-17 00:00:00.000,0.0001,ARB,0.0999908421890705,1000.008412732894
2024-01-17 08:00:00.000,2.595e-05,ARB,0.0259502183104186,1000.0343629512045
2024-01-17 16:00:00.000,0.0001,ARB,0.10000343629512046,1000.1343663874995
2024-01-18 00:00:00.000,0.0001,ARB,0.10001343663874995,1000.2343798241383
2024-01-18 08:00:00.001,0.0001,ARB,0.10002343798241384,1000.3344032621206
2024-01-18 16:00:00.000,0.0001,ARB,0.10003344032621207,1000.4344367024469
2024-01-19 00:00:00.000,0.0001,ARB,0.10004344367024469,1000.5344801461171
2024-01-19 08:00:00.000,0.0001,ARB,0.10005344801461172,1000.6345335941317
2024-01-19 16:00:00.002,0.0001,ARB,0.10006345335941318,1000.7345970474911
2024-01-20 00:00:00.000,0.0001,ARB,0.10007345970474911,1000.8346705071958
2024-01-20 08:00:00.000,0.0001,ARB,0.10008346705071959,1000.9347539742465
2024-01-20 16:00:00.000,0.0001,ARB,0.10009347539742465,1001.034847449644
2024-01-21 00:00:00.000,0.0001,ARB,0.1001034847449644,1001.1349509343889
2024-01-21 08:00:00.001,0.0001,ARB,0.10011349509343889,1001.2350644294823
2024-01-21 16:00:00.000,0.0001,ARB,0.10012350644294823,1001.3351879359253
2024-01-22 00:00:00.000,0.0001,ARB,0.10013351879359254,1001.4353214547189
2024-01-22 08:00:00.000,0.0001,ARB,0.10014353214547189,1001.5354649868643
2024-01-22 16:00:00.000,0.0001,ARB,0.10015354649868644,1001.635618533363
2024-01-23 00:00:00.000,0.0001,ARB,0.1001635618533363,1001.7357820952163
2024-01-23 08:00:00.000,0.0001,ARB,0.10017357820952164,1001.8359556734258
2024-01-23 16:00:00.000,0.0001,ARB,0.10018359556734259,1001.9361392689932
2024-01-24 00:00:00.000,0.0001,ARB,0.10019361392689932,1002.0363328829201
2024-01-24 08:00:00.000,0.0001,ARB,0.10020363328829202,1002.1365365162084
2024-01-24 16:00:00.000,0.0001,ARB,0.10021365365162084,1002.23675016986
2024-01-25 00:00:00.001,0.0001,ARB,0.10022367501698601,1002.336973844877
2024-01-25 08:00:00.000,0.0001,ARB,0.1002336973844877,1002.4372075422615
2024-01-25 16:00:00.000,0.0001,ARB,0.10024372075422615,1002.5374512630157
2024-01-26 00:00:00.000,0.0001,ARB,0.10025374512630157,1002.637705008142
2024-01-26 08:00:00.000,0.0001,ARB,0.10026377050081421,1002.7379687786428
2024-01-26 16:00:00.000,0.0001,ARB,0.10027379687786428,1002.8382425755207
2024-01-27 00:00:00.000,0.0001,ARB,0.10028382425755207,1002.9385263997782
2024-01-27 08:00:00.000,0.0001,ARB,0.10029385263997782,1003.0388202524182
2024-01-27 16:00:00.000,5.219e-05,ARB,0.0523485960289737,1003.0911688484472
2024-01-28 00:00:00.001,0.0001,ARB,0.10030911688484473,1003.1914779653321
2024-01-28 08:00:00.000,0.0001,ARB,0.10031914779653321,1003.2917971131286
2024-01-28 16:00:00.000,0.0001,ARB,0.10032917971131286,1003.39212629284
2024-01-29 00:00:00.000,0.0001,ARB,0.100339212629284,1003.4924655054692
2024-01-29 08:00:00.000,0.0001,ARB,0.10034924655054693,1003.5928147520198
2024-01-29 16:00:00.000,0.0001,ARB,0.10035928147520198,1003.693174033495
2024-01-30 00:00:00.000,0.0001,ARB,0.1003693174033495,1003.7935433508983
2024-01-30 08:00:00.000,0.0001,ARB,0.10037935433508983,1003.8939227052334
2024-01-30 16:00:00.000,0.0001,ARB,0.10038939227052335,1003.9943120975039
2024-01-31 00:00:00.001,0.0001,ARB,0.1003994312097504,1004.0947115287137
2024-01-31 08:00:00.000,0.0001,ARB,0.10040947115287137,1004.1951209998665
2024-01-31 16:00:00.000,0.0001,ARB,0.10041951209998666,1004.2955405119665
2024-02-01 00:00:00.000,0.0001,ARB,0.10042955405119665,1004.3959700660176
2024-02-01 08:00:00.000,0.0001,ARB,0.10043959700660177,1004.4964096630242
2024-02-01 16:00:00.002,0.0001,ARB,0.10044964096630243,1004.5968593039905
2024-02-02 00:00:00.000,0.0001,ARB,0.10045968593039906,1004.697318989921
2024-02-02 08:00:00.000,0.0001,ARB,0.1004697318989921,1004.79778872182
2024-02-02 16:00:00.000,0.0001,ARB,0.100479778872182,1004.8982685006922
2024-02-03 00:00:00.000,7.645e-05,ARB,0.07682447262687792,1004.9750929733191
2024-02-03 08:00:00.000,1.47e-05,ARB,0.01477313386670779,1004.9898661071858
2024-02-03 16:00:00.000,6.306e-05,ARB,0.06337466095671913,1005.0532407681425
2024-02-04 00:00:00.000,0.0001,ARB,0.10050532407681426,1005.1537460922193
2024-02-04 08:00:00.000,0.0001,ARB,0.10051537460922194,1005.2542614668286
2024-02-04 16:00:00.000,0.0001,ARB,0.10052542614668286,1005.3547868929752
2024-02-05 00:00:00.000,-2.088e-05,Cash,-2.557560522269615,1002.7972263707056
2024-02-05 08:00:00.000,0.0001,ARB,0.10027972263707056,1002.8975060933427
2024-02-05 16:00:00.000,0.0001,ARB,0.10028975060933427,1002.9977958439521
2024-02-06 00:00:00.000,0.0001,ARB,0.10029977958439522,1003.0980956235364
2024-02-06 08:00:00.000,0.0001,ARB,0.10030980956235365,1003.1984054330987
2024-02-06 16:00:00.000,0.0001,ARB,0.10031984054330988,1003.298725273642
2024-02-07 00:00:00.000,0.0001,ARB,0.10032987252736421,1003.3990551461694
2024-02-07 08:00:00.000,3.216e-05,ARB,0.03226931361350081,1003.4313244597829
2024-02-07 16:00:00.000,0.0001,ARB,0.1003431324459783,1003.5316675922289
2024-02-08 00:00:00.000,0.0001,ARB,0.1003531667592229,1003.6320207589881
2024-02-08 08:00:00.000,0.0001,ARB,0.10036320207589881,1003.732383961064
2024-02-08 16:00:00.000,0.0001,ARB,0.1003732383961064,1003.83275719946
2024-02-09 00:00:00.000,0.0001,ARB,0.10038327571994601,1003.93314047518
2024-02-09 08:00:00.000,0.0001,ARB,0.10039331404751801,1004.0335337892276
2024-02-09 16:00:00.000,0.0001,ARB,0.10040335337892277,1004.1339371426066
2024-02-10 00:00:00.000,0.0001,ARB,0.10041339371426065,1004.2343505363208
2024-02-10 08:00:00.000,0.0001,ARB,0.10042343505363209,1004.3347739713744
2024-02-10 16:00:00.000,4.031e-05,ARB,0.0404847347387861,1004.3752587061132
2024-02-11 00:00:00.000,0.0001,ARB,0.10043752587061132,1004.4756962319838
2024-02-11 08:00:00.000,0.0001,ARB,0.10044756962319838,1004.5761438016069
2024-02-11 16:00:00.000,0.0001,ARB,0.1004576143801607,1004.6766014159871
2024-02-12 00:00:00.000,0.0001,ARB,0.10046766014159872,1004.7770690761287
2024-02-12 08:00:00.000,0.0001,ARB,0.10047770690761287,1004.8775467830363
2024-02-12 16:00:00.000,0.00010677,ARB,0.10729077567002479,1004.9848375587063
2024-02-13 00:00:00.000,0.0001,ARB,0.10049848375587064,1005.0853360424621
2024-02-13 08:00:00.000,0.0001,ARB,0.10050853360424622,1005.1858445760664
2024-02-13 16:00:00.000,0.00011406,ARB,0.11465149743234614,1005.3004960734987
2024-02-14 00:00:00.000,0.0001,ARB,0.10053004960734988,1005.401026123106
2024-02-14 08:00:00.000,0.0001,ARB,0.10054010261231061,1005.5015662257183
2024-02-14 16:00:00.000,0.00024137,ARB,0.24269791303990162,1005.7442641387582
2024-02-15 00:00:00.000,0.0001,ARB,0.10057442641387583,1005.8448385651722
2024-02-15 08:00:00.000,0.00013511,ARB,0.13589969613854042,1005.9807382613106
2024-02-15 16:00:00.000,0.0001,ARB,0.10059807382613108,1006.0813363351368
2024-02-16 00:00:00.000,0.00031009,ARB,0.31197576158416257,1006.3933120967209
2024-02-16 08:00:00.000,0.00045448,ARB,0.4573856324817177,1006.8506977292027
2024-02-16 16:00:00.000,0.00041647,ARB,0.41932311008328105,1007.270020839286
2024-02-17 00:00:00.000,0.0001,ARB,0.1007270020839286,1007.3707478413698
2024-02-17 08:00:00.000,0.0001,ARB,0.10073707478413699,1007.4714849161539
2024-02-17 16:00:00.000,0.00016663,ARB,0.16787497353157874,1007.6393598896855
2024-02-18 00:00:00.000,0.00030994,ARB,0.31230774320420907,1007.9516676328897
2024-02-18 08:00:00.000,0.00029854,ARB,0.3009138908551229,1008.2525815237448
2024-02-18 16:00:00.000,0.00030878,ARB,0.3113282321229019,1008.5639097558677
2024-02-19 00:00:00.000,0.0003136,ARB,0.3162856420994401,1008.8801953979671
2024-02-19 08:00:00.000,0.00041467,ARB,0.41835235062567505,1009.2985477485928
2024-02-19 16:00:00.000,0.00028146,ARB,0.2840771692493189,1009.5826249178422
2024-02-20 00:00:00.000,0.0001,ARB,0.10095826249178422,1009.6835831803339
2024-02-20 08:00:00.000,0.0003272,ARB,0.3303684684166052,1010.0139516487505
2024-02-20 16:00:00.000,0.00020029,ARB,0.20229569437572825,1010.2162473431263
2024-02-21 00:00:00.000,0.00018931,ARB,0.19124403778452723,1010.4074913809108
2024-02-21 08:00:00.000,0.0001,ARB,0.10104074913809108,1010.5085321300488
2024-02-21 16:00:00.000,0.0001,ARB,0.10105085321300489,1010.6095829832618
2024-02-22 00:00:00.000,0.00042188,ARB,0.42635597086897853,1011.0359389541308
2024-02-22 08:00:00.000,0.00038078,ARB,0.3849822648349539,1011.4209212189658
2024-02-22 16:00:00.000,0.00034808,ARB,0.3520553942578976,1011.7729766132237
2024-02-23 00:00:00.000,0.0001,ARB,0.10117729766132237,1011.8741539108851
2024-02-23 08:00:00.000,0.0001,ARB,0.10118741539108851,1011.9753413262762
2024-02-23 16:00:00.000,0.00018451,ARB,0.18671957022811123,1012.1620608965043
2024-02-24 00:00:00.000,0.0001,ARB,0.10121620608965043,1012.263277102594
2024-02-24 08:00:00.000,0.00031843,ARB,0.32233499532777904,1012.5856120979217
2024-02-24 16:00:00.001,0.00026867,ARB,0.2720513764023486,1012.8576634743241
2024-02-25 00:00:00.000,0.0001,ARB,0.10128576634743242,1012.9589492406716
2024-02-25 08:00:00.000,0.00030315,ARB,0.30707850546230964,1013.2660277461339
2024-02-25 16:00:00.000,0.00027482,ARB,0.2784657697451925,1013.544493515879
2024-02-26 00:00:00.000,0.00030125,ARB,0.3053302786716585,1013.8498237945507
2024-02-26 08:00:00.000,0.00015163,ARB,0.15373004878196775,1014.0035538433327
2024-02-26 16:00:00.000,0.0001,ARB,0.10140035538433327,1014.1049541987171
2024-02-27 00:00:00.000,0.00015314,ARB,0.15530003268599152,1014.2602542314031
2024-02-27 08:00:00.000,0.00065947,ARB,0.6688742098579834,1014.9291284412611
2024-02-27 16:00:00.000,0.00035117,ARB,0.35641266203471766,1015.2855411032958
2024-02-28 00:00:00.000,0.00033792,ARB,0.34308529004962574,1015.6286263933455
2024-02-28 08:00:00.001,0.00023128,ARB,0.23489458871225294,1015.8635209820577
2024-02-28 16:00:00.000,0.00066515,ARB,0.6757016209812157,1016.539222603039
2024-02-29 00:00:00.000,0.00067732,ARB,0.6885223462534904,1017.2277449492925
2024-02-29 08:00:00.000,0.0009403,ARB,0.9564992485758198,1018.1842441978683
2024-02-29 16:00:00.000,0.00070208,ARB,0.7148467941664394,1018.8990909920348
2024-03-01 00:00:00.000,0.00060069,ARB,0.6120424949680053,1019.5111334870028
2024-03-01 08:00:00.000,0.00059611,ARB,0.6077407817829372,1020.1188742687857
2024-03-01 16:00:00.000,0.00047263,ARB,0.48213878354565615,1020.6010130523314
2024-03-02 00:00:00.000,0.0001,ARB,0.10206010130523314,1020.7030731536366
2024-03-02 08:00:00.000,0.00024549,ARB,0.25057239742848625,1020.9536455510652
2024-03-02 16:00:00.001,0.00068311,ARB,0.6974236448123882,1021.6510691958775
2024-03-03 00:00:00.000,0.0005423,ARB,0.5540413748249244,1022.2051105707025
2024-03-03 08:00:00.000,0.00057456,ARB,0.5873181683295028,1022.792428739032
2024-03-03 16:00:00.000,0.00049753,ARB,0.5088699170705306,1023.3012986561025
2024-03-04 00:00:00.000,0.00041948,ARB,0.4292544287602619,1023.7305530848628
2024-03-04 08:00:00.000,0.00040148,ARB,0.4110073424525107,1024.1415604273152
2024-03-04 16:00:00.000,0.00068712,ARB,0.7037081490008169,1024.845268576316
2024-03-05 00:00:00.000,0.0001,ARB,0.1024845268576316,1024.9477531031735
2024-03-05 08:00:00.002,0.00110239,ARB,1.1298921535434074,1026.0776452567168
2024-03-05 16:00:00.000,0.00067329,ARB,0.6908478177748948,1026.7684930744917
2024-03-06 00:00:00.000,0.00016256,ARB,0.16691148623418936,1026.9354045607258
2024-03-06 08:00:00.000,0.00034982,ARB,0.3592425432234331,1027.2946471039493
2024-03-06 16:00:00.000,0.00049602,ARB,0.509558690856501,1027.8042057948057
2024-03-07 00:00:00.000,0.00040128,ARB,0.41243727170133965,1028.216643066507
2024-03-07 08:00:00.000,0.00022267,ARB,0.22895299991161913,1028.4455960664186
